,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,filepath
11526,29789,Men,Apparel,Topwear,Tshirts,Pink,Summer,2013.0,Casual,Basics Men Pack of 3 T-shirt,29789.jpg
11527,26637,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Future Cat M2 Black Casual Shoes,26637.jpg
11528,45265,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO G-Shock Men Black Digital Watch G-7900-1DR G260,45265.jpg
11529,41047,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Nautica Men Brown Dial Chronograph Watch,41047.jpg
11530,43497,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,French Connection Men Grey T-shirt,43497.jpg
11531,7406,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Black Formal Shoe,7406.jpg
11532,29800,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Basics Men Black & Navy Checked Shirt,29800.jpg
11533,19423,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Quiksilver Men White Printed T-shirt,19423.jpg
11534,50011,Women,Apparel,Innerwear,Bra,White,Winter,2015.0,Sports,Hanes Women White Cotton Stretch Moulded Cup Bra,50011.jpg
11535,31253,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Dizzy Graphic Red T-shirt,31253.jpg
11536,13864,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Check Green Shirts,13864.jpg
11537,45342,Women,Footwear,Shoes,Heels,Black,Summer,2016.0,Casual,Cobblerz Women Black Sandals,45342.jpg
11538,19882,Women,Footwear,Flip Flops,Flip Flops,Purple,Fall,2011.0,Casual,ADIDAS Women Hearts Purple Flip Flops,19882.jpg
11539,4746,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Sports,ADIDAS Men's Lead Grey Polo T-shirt,4746.jpg
11540,40656,Women,Apparel,Topwear,Kurtas,Magenta,Summer,2012.0,Ethnic,Span Women Magenta Kurta,40656.jpg
11541,44473,Women,Footwear,Shoes,Sports Shoes,Black,Spring,2012.0,Casual,Gliders Women Black Shoes,44473.jpg
11542,45598,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Arrow Men Black Formal Shoes,45598.jpg
11543,12150,Women,Apparel,Topwear,Kurtis,Red,Fall,2011.0,Ethnic,Aurelia Women Printed Red Kurtis,12150.jpg
11544,17256,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,U.S. Polo Assn. Men Printed Green Tshirt,17256.jpg
11545,58590,Women,Accessories,Jewellery,Necklace and Chains,Blue,Winter,2016.0,Casual,ToniQ Women Blue Necklace,58590.jpg
11546,26930,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Jealous 21 Women Magenta Top,26930.jpg
11547,55366,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,Casual,Revlon Mocha Express Nail Polish 343,55366.jpg
11548,5938,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,ADIDAS Men's Lucent Black Shoe,5938.jpg
11549,55135,Women,Personal Care,Nails,Nail Polish,Yellow,Spring,2017.0,Casual,Lakme Truewear Color Crush Nail Polish 05,55135.jpg
11550,11463,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Men  Winter White T-shirt,11463.jpg
11551,59266,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Women Black Watch,59266.jpg
11552,7265,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Scullers Men's Scul White T-shirt,7265.jpg
11553,55859,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Colorbar Pro Baby Nail Lacquer 011,55859.jpg
11554,17184,Men,Apparel,Topwear,Shirts,Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Stripes Blue Shirt,17184.jpg
11555,29870,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Mayhem Men Aviator Sunglasses 1023-201,29870.jpg
11556,32317,Women,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,Q&Q Women Red Dial Watch GS97J322Y,32317.jpg
11557,19705,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,United Colors of Benetton Men Check Red Shirt,19705.jpg
11558,24820,Men,Footwear,Shoes,Casual Shoes,Khaki,Winter,2012.0,Casual,Carlton London Men Khaki Shoes,24820.jpg
11559,27778,Men,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Bulchee Men Brown Wallet,27778.jpg
11560,43119,Men,Personal Care,Fragrance,Perfume and Body Mist,,Spring,2017.0,,,43119.jpg
11561,57606,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Lotus Herbals Grape Wine Lipstick 110,57606.jpg
11562,32552,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Playboy Men Black Shoes,32552.jpg
11563,49121,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Deborah Light Creator Shine & Volume Lipstick 4,49121.jpg
11564,5216,Boys,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Disney Kids Boys Green T-shirt,5216.jpg
11565,31123,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Printed White Top,31123.jpg
11566,15649,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Sports,Nike Women Trainng Grey Tops,15649.jpg
11567,18566,Women,Accessories,Wallets,Wallets,Black,Summer,2011.0,Casual,Puma Women Black Wallet,18566.jpg
11568,20666,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Classic Polo Men Striped Grey Tshirt,20666.jpg
11569,4000,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2011.0,Casual,Spalding Men Red Flip Flops,4000.jpg
11570,46109,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,ADIDAS Men Red Linear Flip Flops,46109.jpg
11571,2367,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Men's Brown Semi Formal Shoe,2367.jpg
11572,25456,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Nike Men Killshot 2 Black Casual Shoes,25456.jpg
11573,13350,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Blue Washed Jeans,13350.jpg
11574,51164,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Raymond Men Black Socks,51164.jpg
11575,4700,Unisex,Accessories,Watches,Watches,White,Winter,2016.0,Sports,ADIDAS Unisex Wooster Analogue Digital Watch,4700.jpg
11576,36102,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,OTLS Men Laurel Black Wallet,36102.jpg
11577,8911,Unisex,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,Puma Unisex Suede Archive NM Team Regal Red Red Shoe,8911.jpg
11578,44099,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Baldessarini Men Private Affairs 50 ml Perfume,44099.jpg
11579,42662,Women,Apparel,Topwear,Kurtas,Off White,Summer,2012.0,Ethnic,Alma Women Off White Printed Kurta,42662.jpg
11580,44926,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Jack & Jones Men Blue & Green Shirt,44926.jpg
11581,38290,Girls,Apparel,Topwear,Tops,Turquoise Blue,Summer,2012.0,Casual,Kids Ville Girls Turquoise Blue Top,38290.jpg
11582,51350,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2014.0,Casual,Converse Men Navy Casual Shoes,51350.jpg
11583,32444,Men,Apparel,Bottomwear,Shorts,Navy Blue,Winter,2015.0,Sports,ADIDAS Men Navy Blue Shorts,32444.jpg
11584,20291,Men,Apparel,Innerwear,Innerwear Vests,Orange,Summer,2016.0,Casual,Facit Men Printed Orange Innerwear Vest,20291.jpg
11585,58059,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Rreverie Silver Earrings,58059.jpg
11586,56658,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Men Navy Blue Shoes,56658.jpg
11587,5606,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,ADIDAS Men Kendall Black Floater,5606.jpg
11588,37603,Girls,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Madagascar3 Girls Purple Printed T-Shirt,37603.jpg
11589,13165,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,Skechers Men Reliance Silver Sports Shoes,13165.jpg
11590,31216,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Lotto Men Fella Tres White Casual Shoes,31216.jpg
11591,3836,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,Crocs Men Santa Cruz Clog Espresso Brown Sandal,3836.jpg
11592,9822,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Little Miss Women  Printed Blue T-shirt,9822.jpg
11593,26292,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Proline Men Purple Striped Polo T-shirt,26292.jpg
11594,10788,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Wrangler Men Malbork White Shirt,10788.jpg
11595,41252,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Arrow Men Black and Brown Reversible Belts,41252.jpg
11596,56014,Women,Personal Care,Lips,Lipstick,Lavender,Spring,2017.0,Casual,Colorbar Soft Touch Amethyst Lipstick 042,56014.jpg
11597,40288,Unisex,Footwear,Flip Flops,Flip Flops,Pink,Summer,2012.0,Casual,Warner Bros Kids Unisex Pink Flip Flops,40288.jpg
11598,22321,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wildcraft Women Solid White Tshirt,22321.jpg
11599,19906,Unisex,Accessories,Bags,Backpacks,Blue,Winter,2015.0,Casual,Wildcraft Unisex Blue & Black Gear for Life Backpack,19906.jpg
11600,51928,Women,Accessories,Bags,Handbags,Mushroom Brown,Summer,2016.0,Casual,Nyk Women Mushroom Brown Karolyn Handbag,51928.jpg
11601,55376,Women,Personal Care,Nails,Nail Polish,White,Spring,2017.0,Casual,Revlon Ooh La La Lilac Nail Polish 324,55376.jpg
11602,59446,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2012.0,Casual,Arrow Sport Men Navy Blue Check Slim Fit Shirt,59446.jpg
11603,56844,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans,56844.jpg
11604,45783,Women,Footwear,Shoes,Heels,Maroon,Summer,2012.0,Casual,Senorita Women Maroon Sandals,45783.jpg
11605,50493,Men,Apparel,Innerwear,Innerwear Vests,Maroon,Winter,2016.0,Casual,Chromozome Men Maroon Innerwear Vest,50493.jpg
11606,15530,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Puma Men Jersey Polo Blue Tshirts,15530.jpg
11607,46867,Men,Accessories,Socks,Socks,Blue,Summer,2012.0,Casual,Lino Perros Men Pack of 2 Socks,46867.jpg
11608,15777,Men,Apparel,Innerwear,Briefs,Red,Summer,2016.0,Casual,Facit Men Stringz Red Briefs,15777.jpg
11609,41716,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Catwalk Women White Wedges,41716.jpg
11610,31173,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Printed White Top,31173.jpg
11611,17125,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Classic Black  Handbag,17125.jpg
11612,43231,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Reebok Men White Rover Run Sports Shoes,43231.jpg
11613,34114,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Girls Printed Blue Dress,34114.jpg
11614,7250,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Rockport Men's Monte Road Black Shoe,7250.jpg
11615,23005,Men,Apparel,Topwear,Tshirts,White,Summer,2016.0,Sports,2go Active Gear USA Men Pack of Two White Jordan T-shirts,23005.jpg
11616,34771,Women,Accessories,Bags,Handbags,Black,Summer,2015.0,Casual,Be For Bag Women Zoli Black Bag,34771.jpg
11617,34166,Girls,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Gini and Jony Girls Purple Top,34166.jpg
11618,56962,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,HM Women Brown Flats,56962.jpg
11619,6562,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,Nike Men's Club Pique Green T-shirt,6562.jpg
11620,41869,Men,Footwear,Sandal,Sandals,Yellow,Fall,2015.0,Casual,Estd. 1977 Men Yellow & Brown Sandals,41869.jpg
11621,7623,Women,Accessories,Socks,Socks,Yellow,Summer,2016.0,Casual,Wrangler Women's Lemon Secret Yellow Socks,7623.jpg
11622,53439,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,ADIDAS Men Green Flip Flops,53439.jpg
11623,37722,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,John Players Men Grey Striped Shirt,37722.jpg
11624,7267,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Rockport Men Brown Leather Casual Shoes,7267.jpg
11625,32653,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Sports,Nike Women Sphere Purple T-shirt,32653.jpg
11626,6112,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,UCB Men's Benetton Logo Navy T-shirt,6112.jpg
11627,19027,Women,Footwear,Shoes,Casual Shoes,Pink,Winter,2015.0,Casual,Catwalk Women Loafer Pink Casual Shoes,19027.jpg
11628,47090,Boys,Footwear,Sandal,Sandals,Green,Summer,2012.0,Casual,Marvel Boys Green Hero Sandals,47090.jpg
11629,22184,Men,Footwear,Shoes,Casual Shoes,Tan,Fall,2012.0,Casual,Timberland Men Tan Casual Shoes,22184.jpg
11630,39605,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Heels,39605.jpg
11631,11862,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2012.0,Casual,Playboy Men Red & Blue Flip Flops,11862.jpg
11632,37700,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012.0,Casual,American Tourister Unisex Blue Backpack,37700.jpg
11633,38333,Girls,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Hannah Montana Girls Yellow Printed Tops,38333.jpg
11634,55884,Women,Personal Care,Nails,Nail Polish,Skin,Spring,2017.0,Casual,Colorbar Exclusive Nail Lacquer 40,55884.jpg
11635,31292,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Puma Women Script Black Top,31292.jpg
11636,2741,Girls,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Disney Kids Girl's Pink Kidswear,2741.jpg
11637,59891,Women,Apparel,Topwear,Shirts,Multi,Fall,2012.0,Casual,Femella Women Multi Coloured Shirt,59891.jpg
11638,41533,Men,Accessories,Headwear,Caps,Red,Summer,2012.0,Casual,Basics Men Red Cap,41533.jpg
11639,8740,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Navy Blue Shirt,8740.jpg
11640,27734,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Handbag,27734.jpg
11641,15323,Men,Apparel,Topwear,Jackets,Grey,Fall,2011.0,Casual,Nike Men Solid Grey Jacket,15323.jpg
11642,18640,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men V.11 Cat Black Tshirts,18640.jpg
11643,31331,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Casual,Franco Leone Men Slip On Black Formal Shoes,31331.jpg
11644,49694,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Casual,Park Avenue Men Blue Tie,49694.jpg
11645,20017,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,United Colors of Benetton Men Check Red Shirt,20017.jpg
11646,24466,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Quechua Women Grey Sports Shoes,24466.jpg
11647,52665,Women,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Morellato Women Brown Watch,52665.jpg
11648,42126,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,Nike Men Transform III White Sports Shoes,42126.jpg
11649,49494,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Vans Men Navy Blue Shoes,49494.jpg
11650,43941,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Catwalk Women Brown Heels,43941.jpg
11651,12919,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,iD Men Casual White Shoes,12919.jpg
11652,48855,Women,Accessories,Jewellery,Pendant,Silver,Summer,2012.0,Casual,Lucera Women Silver Pendant with Chain,48855.jpg
11653,20848,Women,Accessories,Bags,Clutches,Black,Winter,2015.0,Casual,Spice Art Women Casual Black Evening Clutch,20848.jpg
11654,14035,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Flying Machine Men Check Maroon Shirts,14035.jpg
11655,51544,Women,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Fastrack Women Brown Watch,51544.jpg
11656,40216,Men,Accessories,Ties,Ties,Pink,Summer,2012.0,Formal,Provogue Men Pink Tie,40216.jpg
11657,39187,Women,Footwear,Shoes,Flats,Blue,Winter,2015.0,Casual,Catwalk Women Blue Shoes,39187.jpg
11658,56489,Women,Personal Care,Nails,Nail Polish,Bronze,Spring,2017.0,,Streetwear Ash Nail Polish # 31,56489.jpg
11659,4018,Men,Footwear,Shoes,Casual Shoes,Beige,Summer,2011.0,Casual,ADIDAS Men's Durante Beige White Shoe,4018.jpg
11660,14581,Men,Apparel,Topwear,Sweatshirts,Brown,Fall,2011.0,Casual,United Colors of Benetton Men Solid Brown Sweatshirts,14581.jpg
11661,58051,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Rreverie Silver & Green Earrings,58051.jpg
11662,28889,Women,Apparel,Innerwear,Briefs,Brown,Summer,2012.0,Casual,Enamor Women Brown Boy Shorts Brief,28889.jpg
11663,24335,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,ADIDAS Men Grey T-shirt,24335.jpg
11664,5684,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men Black Shoe,5684.jpg
11665,55840,Women,Personal Care,Nails,Nail Polish,Rust,Spring,2017.0,Casual,Colorbar Pro Rusk Beauty Nail Lacquer 057,55840.jpg
11666,58030,Women,Accessories,Jewellery,Earrings,Gold,Fall,2012.0,Casual,Rreverie Golden & Black Earrings,58030.jpg
11667,29873,Men,Accessories,Eyewear,Sunglasses,Blue,Summer,2017.0,Casual,Mayhem Men Rectangular Sunglasses 1022-206,29873.jpg
11668,6042,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,UCB Men Basic Logo Light Blue Shirt,6042.jpg
11669,49741,Men,Accessories,Ties,Ties,Maroon,Summer,2012.0,Casual,Park Avenue Men Maroon Tie,49741.jpg
11670,1910,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,Nike Men's Classic Patterned T-shirt,1910.jpg
11671,3784,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Status Quo Men's Surfers Black T-shirt,3784.jpg
11672,24408,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Black Vanquish Sports Shoes,24408.jpg
11673,50594,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Chromozome Men Grey Briefs,50594.jpg
11674,4538,Men,Apparel,Topwear,Tshirts,White,Winter,2011.0,Casual,Classic Polo Men's White T-shirt with Dark Blue Stripes,4538.jpg
11675,32376,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Dial Watch,32376.jpg
11676,1598,Women,Accessories,Bags,Handbags,Blue,Summer,2011.0,Travel,Geonaute Women Blue Outdoor Bag,1598.jpg
11677,11681,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Lee Men Check Red Shirts,11681.jpg
11678,32625,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Sports,Nike Men Miler Red T-shirt,32625.jpg
11679,49735,Men,Accessories,Ties,Ties,Black,Summer,2012.0,Casual,Park Avenue Men Black Tie,49735.jpg
11680,23264,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Maxima Ssteele Men Brown Dial Watch,23264.jpg
11681,22124,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2011.0,Formal,Provogue Men Brown Formal Shoes,22124.jpg
11682,52831,Women,Accessories,Jewellery,Earrings,White,Summer,2012.0,Casual,Adrika White Earrings,52831.jpg
11683,43476,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Shoes,43476.jpg
11684,47608,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,Portia Women Blue Flats,47608.jpg
11685,20763,Women,Footwear,Shoes,Flats,Black,Fall,2011.0,Casual,Carlton London Women Classy Black Sandals,20763.jpg
11686,40385,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Tokyo Talkies Women Yellow Top,40385.jpg
11687,20612,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Baggit Women Ishqx Barat Pink Handbag,20612.jpg
11688,45831,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Vishudh Women White Kurta,45831.jpg
11689,39728,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,Arrow Woman Women Pink Shirt,39728.jpg
11690,52068,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Black Printed T-shirt,52068.jpg
11691,55839,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Colorbar Pro Red Enigma Nail Lacquer 058,55839.jpg
11692,5412,Boys,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Casual,Ant Kids Boy's Black Dungree Kidswear,5412.jpg
11693,59718,Women,Apparel,Innerwear,Bra,White,Summer,2014.0,Casual,Avirate White Bra,59718.jpg
11694,59051,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Carlton London Women Black & Gold Toned Flats,59051.jpg
11695,49561,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,Spice Art Women Black Clutch,49561.jpg
11696,44429,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Gliders Men Black Formal Shoes,44429.jpg
11697,47575,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Portia Women Brown Wedges,47575.jpg
11698,9476,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Blue Check Shirt,9476.jpg
11699,18735,Women,Apparel,Dress,Dresses,Purple,Fall,2011.0,Casual,Arrow Woman Rima Purple Dress,18735.jpg
11700,39119,Women,Apparel,Bottomwear,Leggings,Blue,Fall,2012.0,Casual,Aneri Women Blue Leggings,39119.jpg
11701,26817,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,Arrow Men Navy Blue Trousers,26817.jpg
11702,55959,Women,Personal Care,Lips,Lipstick,Nude,Spring,2017.0,Casual,Colorbar Take Me As I Am Mysterious Nude Lipcolor With Sharpener 006,55959.jpg
11703,23160,Men,Apparel,Topwear,Tshirts,Charcoal,Fall,2011.0,Casual,Mark Taylor Men Charcoal Printed T-shirt,23160.jpg
11704,40600,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Span Women Blue Kurta,40600.jpg
11705,51363,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar  Women Jeans,51363.jpg
11706,57633,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Lotus Herbals Pretty Pink Nail Polish 953,57633.jpg
11707,5343,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2015.0,Casual,Skechers Women Blue Teal Shoe,5343.jpg
11708,32973,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Mr. Men Printed Blue T-shirt,32973.jpg
11709,17154,Men,Apparel,Topwear,Jackets,Navy Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Navy Blue Jacket,17154.jpg
11710,5486,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Ant Kids Boy's Whats Up Navy Kidswear,5486.jpg
11711,51402,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Men Light Blue Shirt,51402.jpg
11712,21399,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Locomotive Men Printed Grey T-shirt,21399.jpg
11713,54918,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Do u speak green Men Brown 3/4th Pant,54918.jpg
11714,36088,Unisex,Accessories,Headwear,Caps,Navy Blue,Summer,2012.0,Casual,OTLS Unisex Navy Cap,36088.jpg
11715,48187,Women,Accessories,Bags,Handbags,Multi,Winter,2016.0,Casual,Fossil Women Multi Coloured Handbag,48187.jpg
11716,51167,Men,Accessories,Socks,Socks,Beige,Summer,2016.0,Casual,Raymond Men Beige Socks,51167.jpg
11717,47630,Women,Footwear,Shoes,Flats,Blue,Winter,2012.0,Casual,Carlton London Women Blue Shoes,47630.jpg
11718,49676,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Men Sunglass,49676.jpg
11719,31222,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Puma Women Essential Workout Black Track Pants,31222.jpg
11720,34721,Girls,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Allen Solly Kids Girls Twill Black Trousers,34721.jpg
11721,33986,Women,Apparel,Topwear,Shirts,Beige,Summer,2012.0,Casual,Femella Women Printed Beige Shirt,33986.jpg
11722,36208,Boys,Apparel,Topwear,Jackets,Black,Summer,2012.0,Casual,Gini Jony Boys Black Jacket,36208.jpg
11723,7778,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Converse Men's Chuck Slip Navy Canvas Shoe,7778.jpg
11724,13112,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,ADIDAS Men Rsp Ds 7in Black Shorts,13112.jpg
11725,24692,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Locomotive Men Black Jeans,24692.jpg
11726,54385,Women,Accessories,Bags,Handbags,Yellow,Summer,2012.0,Casual,Baggit Women Yellow Sling Bag,54385.jpg
11727,33758,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Vero Moda Women Polly Pink Top,33758.jpg
11728,15031,Women,Apparel,Topwear,Sweaters,Pink,Fall,2011.0,Casual,ADIDAS Women Stripes Pink Sweaters,15031.jpg
11729,58827,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,FCUK Men Black Dial Watch FC1030BGN,58827.jpg
11730,58530,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Miami Blues Unisex Sunglasses,58530.jpg
11731,9161,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Cairo Blue Jeans,9161.jpg
11732,25605,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch N1161SM02,25605.jpg
